,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
381,Green Comet Gems ,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
382,Green Comet Gems ,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1729689375.0,-1729689375.0,0.0,0.0,0.0,0.0,0,
383,Green Comet Gems ,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,118357576.0,-118357576.0,0.0,0.0,0.0,0.0,0,
384,Green Comet Gems ,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,836600000.0,0.0,836600000.0,836600000.0,0.0,836600000.0,0,
385,Green Comet Gems ,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
386,Green Comet Gems ,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,1599376816.0,1599376816.0,1599376816.0,0.0,1599376816.0,0,
387,Green Comet Gems ,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
388,Green Comet Gems ,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
389,Green Comet Gems ,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,130312559.0,130312559.0,129714804.7,0.0,129714804.7,597754.299999997,Not material difference < 5 Million Kyats
390,Green Comet Gems ,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,157692510.0,0.0,157692510.0,157692510.0,0.0,157692510.0,0,
391,Green Comet Gems ,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,265611089.0,0.0,265611089.0,1864987904.96,-1591141600.529,273846304.431,-8235215.430999994,Tax not reported by the extractive company
392,Green Comet Gems ,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,52596255.0,0.0,52596255.0,44083964.0,0.0,44083964.0,8512291,Tax not reported by the Govt Body
393,Green Comet Gems ,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
394,Green Comet Gems ,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
395,Green Comet Gems ,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,118357576.0,118357576.0,118571279.0,0.0,118571279.0,-213703,Not material difference < 5 Million Kyats
396,Green Comet Gems ,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
397,Green Comet Gems ,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
398,Green Comet Gems ,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
399,Thi Raw Mani Gems & Jewellery (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
400,Thi Raw Mani Gems & Jewellery (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,171550100.0,0.0,171550100.0,0.0,173944000.0,173944000.0,-2393900,Not material difference < 5 Million Kyats
401,Thi Raw Mani Gems & Jewellery (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,173944000.0,-173944000.0,0.0,0,
402,Thi Raw Mani Gems & Jewellery (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,837979068.44,0.0,837979068.44,806074550.48,0.0,806074550.48,31904517.96000004,Tax not reported by the Govt Body
403,Thi Raw Mani Gems & Jewellery (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,219185026.4,0.0,219185026.4,219185026.4,0.0,219185026.4,0,
404,Thi Raw Mani Gems & Jewellery (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,131186686.54,0.0,131186686.54,93936826.36,0.0,93936826.36,37249860.18000001,Tax not reported by the Govt Body
405,Thi Raw Mani Gems & Jewellery (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,540000000.0,0.0,540000000.0,540000000.0,0.0,540000000.0,0,
406,Thi Raw Mani Gems & Jewellery (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,29822095.020000003,0.0,29822095.020000003,28181318.44,0.0,28181318.44,1640776.580000002,Not material difference < 5 Million Kyats
407,Thi Raw Mani Gems & Jewellery (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,578685975.4200001,0.0,578685975.4200001,581255446.4200001,0.0,581255446.4200001,-2569471,Not material difference < 5 Million Kyats
408,Thi Raw Mani Gems & Jewellery (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
409,Thi Raw Mani Gems & Jewellery (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
410,Thi Raw Mani Gems & Jewellery (*),"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,20012604.700000003,0.0,20012604.700000003,757117.0,0.0,757117.0,19255487.700000003,Tax not reported by the Govt Body
411,Thi Raw Mani Gems & Jewellery (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,11089688.0,0.0,11089688.0,11089688.0,0.0,11089688.0,0,
412,Thi Raw Mani Gems & Jewellery (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,578685975.4200001,-578685975.4200001,0.0,0,
413,Thi Raw Mani Gems & Jewellery (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
414,Thi Raw Mani Gems & Jewellery (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,219185026.4,-219185026.4,0.0,0,
415,Thi Raw Mani Gems & Jewellery (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
416,Thi Raw Mani Gems & Jewellery (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,35650876.72,0.0,35650876.72,-35650876.72,Tax not reported by the extractive company
417,Thi Raw Mani Gems & Jewellery (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
418,Thi Raw Mani Gems & Jewellery (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
419,Thi Raw Mani Gems & Jewellery (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
420,Myanma Seinn Lei Aung Gems,Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
421,Myanma Seinn Lei Aung Gems,Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
422,Myanma Seinn Lei Aung Gems,Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,68012632.0,0.0,68012632.0,-68012632,Tax not reported by the extractive company
423,Myanma Seinn Lei Aung Gems,Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,757370565.9200001,0.0,757370565.9200001,736384324.62,0.0,736384324.62,20986241.30000007,Tax not reported by the Govt Body
424,Myanma Seinn Lei Aung Gems,Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,56108336.800000004,0.0,56108336.800000004,224434699.86,0.0,224434699.86,-168326363.06,Tax not reported by the extractive company
425,Myanma Seinn Lei Aung Gems,"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,5725809.78,0.0,5725809.78,96186299.94000001,0.0,96186299.94000001,-90460490.16000001,Tax not reported by the extractive company
426,Myanma Seinn Lei Aung Gems,Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,24046236.82,0.0,24046236.82,2227260000.0,0.0,2227260000.0,-2203213763.18,Tax not reported by the extractive company
427,Myanma Seinn Lei Aung Gems,"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,15379744.200000001,0.0,15379744.200000001,29099774.580000002,0.0,29099774.580000002,-13720030.38,Tax not reported by the extractive company
428,Myanma Seinn Lei Aung Gems,"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,120411087.88000001,0.0,120411087.88000001,495886304.46000004,0.0,495886304.46000004,-375475216.58000004,Tax not reported by the extractive company
429,Myanma Seinn Lei Aung Gems,Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,673297778.0,0.0,673297778.0,0.0,0.0,0.0,673297778,Tax not reported by the Govt Body
430,Myanma Seinn Lei Aung Gems,Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
431,Myanma Seinn Lei Aung Gems,"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,502040.0,0.0,502040.0,-502040,Not material difference < 5 Million Kyats
432,Myanma Seinn Lei Aung Gems,Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
433,Myanma Seinn Lei Aung Gems,Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,480912562.46000004,-480912562.46000004,0.0,0,
434,Myanma Seinn Lei Aung Gems,Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
435,Myanma Seinn Lei Aung Gems,Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,224434699.86,-224434699.86,0.0,0,
436,Myanma Seinn Lei Aung Gems,"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
437,Myanma Seinn Lei Aung Gems,Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,0.0,0.0,29789882.78,0.0,29789882.78,-29789882.78,Tax not reported by the extractive company
438,Myanma Seinn Lei Aung Gems,Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
439,Myanma Seinn Lei Aung Gems,Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
440,Myanma Seinn Lei Aung Gems,Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
441,Nay La Pwint Gems Co; Ltd. (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
442,Nay La Pwint Gems Co; Ltd. (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
443,Nay La Pwint Gems Co; Ltd. (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,83648800.0,0.0,83648800.0,84050500.0,0.0,84050500.0,-401700,Not material difference < 5 Million Kyats
444,Nay La Pwint Gems Co; Ltd. (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,624246777.0400001,0.0,624246777.0400001,624246777.0400001,0.0,624246777.0400001,0,
445,Nay La Pwint Gems Co; Ltd. (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,193062456.48000002,0.0,193062456.48000002,193062456.48000002,0.0,193062456.48000002,0,Tax not reported by the extractive company
446,Nay La Pwint Gems Co; Ltd. (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,82740859.54,0.0,82740859.54,82740859.54,0.0,82740859.54,0,
447,Nay La Pwint Gems Co; Ltd. (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,27117942.64,704482057.36,731600000.0,731600000.0,0.0,731600000.0,0,
448,Nay La Pwint Gems Co; Ltd. (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,24822352.548200004,0.0,24822352.548200004,24822352.548200004,0.0,24822352.548200004,0,
449,Nay La Pwint Gems Co; Ltd. (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,450879855.76000005,509646.0,451389501.76000005,455976315.76000005,0.0,455976315.76000005,-4586814,Not material difference < 5 Million Kyats
450,Nay La Pwint Gems Co; Ltd. (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
451,Nay La Pwint Gems Co; Ltd. (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
452,Nay La Pwint Gems Co; Ltd. (*),"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0,
